Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-12-22,13466.2998046875,13466.2998046875,0.0,13492.0498046875,13192.900390625,13373.650390625,0.0,696200
2020-12-23,13601.099609375,13601.099609375,0.0,13619.4501953125,13432.2001953125,13473.5,0.0,458700
2020-12-24,13749.25,13749.25,0.0,13771.75,13626.900390625,13672.150390625,0.0,471400
2020-12-28,13873.2001953125,13873.2001953125,0.0,13885.2998046875,13811.5498046875,13815.150390625,0.0,403600
2020-12-29,13932.599609375,13932.599609375,0.0,13967.599609375,13859.900390625,13910.349609375,0.0,439600
2020-12-30,13981.9501953125,13981.9501953125,0.0,13997.0,13864.9501953125,13980.900390625,0.0,380700
2020-12-31,13981.75,13981.75,0.0,14024.849609375,13936.4501953125,13970.0,0.0,452400
2021-01-01,14018.5,14018.5,0.0,14049.849609375,13991.349609375,13996.099609375,0.0,358100
2021-01-04,14132.900390625,14132.900390625,0.0,14147.9501953125,13953.75,14104.349609375,0.0,495000
2021-01-05,14199.5,14199.5,0.0,14215.599609375,14048.150390625,14075.150390625,0.0,492500
2021-01-06,14146.25,14146.25,0.0,14244.150390625,14039.900390625,14240.9501953125,0.0,632300
2021-01-07,14137.349609375,14137.349609375,0.0,14256.25,14123.099609375,14253.75,0.0,559200
2021-01-08,14347.25,14347.25,0.0,14367.2998046875,14221.650390625,14258.400390625,0.0,613500
2021-01-11,14484.75,14484.75,0.0,14498.2001953125,14383.099609375,14474.0498046875,0.0,672900
2021-01-12,14563.4501953125,14563.4501953125,0.0,14590.650390625,14432.849609375,14473.7998046875,0.0,929600
2021-01-13,14564.849609375,14564.849609375,0.0,14653.349609375,14435.7001953125,14639.7998046875,0.0,874000
2021-01-14,14595.599609375,14595.599609375,0.0,14617.7998046875,14471.5,14550.0498046875,0.0,620200
2021-01-15,14433.7001953125,14433.7001953125,0.0,14617.4501953125,14357.849609375,14594.349609375,0.0,789600
2021-01-18,14281.2998046875,14281.2998046875,0.0,14459.150390625,14222.7998046875,14453.2998046875,0.0,762000
2021-01-19,14521.150390625,14521.150390625,0.0,14546.0498046875,14350.849609375,14371.650390625,0.0,546100
2021-01-20,14644.7001953125,14644.7001953125,0.0,14666.4501953125,14517.5498046875,14538.2998046875,0.0,623100
2021-01-21,14590.349609375,14590.349609375,0.0,14753.5498046875,14517.25,14730.9501953125,0.0,704600
2021-01-22,14371.900390625,14371.900390625,0.0,14619.900390625,14357.75,14583.400390625,0.0,776800
2021-01-25,14238.900390625,14238.900390625,0.0,14491.099609375,14218.599609375,14477.7998046875,0.0,618600
2021-01-27,13967.5,13967.5,0.0,14237.9501953125,13929.2998046875,14237.9501953125,0.0,660700
2021-01-28,13817.5498046875,13817.5498046875,0.0,13898.25,13713.25,13810.400390625,0.0,637900
2021-01-29,13634.599609375,13634.599609375,0.0,13966.849609375,13596.75,13946.599609375,0.0,753200
2021-02-01,14281.2001953125,14281.2001953125,0.0,14336.349609375,13661.75,13758.599609375,0.0,870500
2021-02-02,14647.849609375,14647.849609375,0.0,14731.7001953125,14469.150390625,14481.099609375,0.0,915000
2021-02-03,14789.9501953125,14789.9501953125,0.0,14868.849609375,14574.150390625,14754.900390625,0.0,869500
2021-02-04,14895.650390625,14895.650390625,0.0,14913.7001953125,14714.75,14789.0498046875,0.0,884700
2021-02-05,14924.25,14924.25,0.0,15014.650390625,14864.75,14952.599609375,0.0,935600
2021-02-08,15115.7998046875,15115.7998046875,0.0,15159.900390625,15041.0498046875,15064.2998046875,0.0,671200
2021-02-09,15109.2998046875,15109.2998046875,0.0,15257.099609375,15064.2998046875,15164.150390625,0.0,713300
2021-02-10,15106.5,15106.5,0.0,15168.25,14977.2001953125,15119.0498046875,0.0,624800
2021-02-11,15173.2998046875,15173.2998046875,0.0,15188.5,15065.400390625,15073.25,0.0,500100
2021-02-12,15163.2998046875,15163.2998046875,0.0,15243.5,15081.0,15186.2001953125,0.0,571800
2021-02-15,15314.7001953125,15314.7001953125,0.0,15340.150390625,15243.400390625,15270.2998046875,0.0,456000
2021-02-16,15313.4501953125,15313.4501953125,0.0,15431.75,15242.2001953125,15371.4501953125,0.0,648500
2021-02-17,15208.900390625,15208.900390625,0.0,15314.2998046875,15170.75,15279.900390625,0.0,504800
2021-02-18,15118.9501953125,15118.9501953125,0.0,15250.75,15078.0498046875,15238.7001953125,0.0,770600
2021-02-19,14981.75,14981.75,0.0,15144.0498046875,14898.2001953125,15074.7998046875,0.0,712200
2021-02-22,14675.7001953125,14675.7001953125,0.0,15010.099609375,14635.0498046875,14999.0498046875,0.0,609900
2021-02-23,14707.7998046875,14707.7998046875,0.0,14854.5,14651.849609375,14782.25,0.0,744100
2021-02-24,14982.0,14982.0,0.0,15008.7998046875,14504.5,14729.150390625,0.0,403800
2021-02-25,15097.349609375,15097.349609375,0.0,15176.5,15065.349609375,15079.849609375,0.0,803900
2021-02-26,14529.150390625,14529.150390625,0.0,14919.4501953125,14467.75,14888.599609375,0.0,1103600
2021-03-01,14761.5498046875,14761.5498046875,0.0,14806.7998046875,14638.5498046875,14702.5,0.0,507300
2021-03-02,14919.099609375,14919.099609375,0.0,14959.099609375,14760.7998046875,14865.2998046875,0.0,621700
2021-03-03,15245.599609375,15245.599609375,0.0,15273.150390625,14995.7998046875,15064.400390625,0.0,544200
2021-03-04,15080.75,15080.75,0.0,15202.349609375,14980.2001953125,15026.75,0.0,534900
2021-03-05,14938.099609375,14938.099609375,0.0,15092.349609375,14862.099609375,14977.9501953125,0.0,640700
2021-03-08,14956.2001953125,14956.2001953125,0.0,15111.150390625,14919.900390625,15002.4501953125,0.0,0
2021-03-09,15098.400390625,15098.400390625,0.0,15126.849609375,14925.4501953125,15049.900390625,0.0,675300
2021-03-10,15174.7998046875,15174.7998046875,0.0,15218.4501953125,15100.849609375,15202.150390625,0.0,404600
2021-03-12,15030.9501953125,15030.9501953125,0.0,15336.2998046875,14953.599609375,15321.150390625,0.0,493200
2021-03-15,14929.5,14929.5,0.0,15048.400390625,14745.849609375,15048.400390625,0.0,467500
2021-03-16,14910.4501953125,14910.4501953125,0.0,15051.599609375,14890.650390625,14996.099609375,0.0,100
2021-03-17,14721.2998046875,14721.2998046875,0.0,14956.5498046875,14696.0498046875,14946.5498046875,0.0,100
2021-03-18,14557.849609375,14557.849609375,0.0,14875.2001953125,14478.599609375,14855.5,0.0,542200
2021-03-19,14744.0,14744.0,0.0,14788.25,14350.099609375,14471.150390625,0.0,919200
2021-03-22,14736.400390625,14736.400390625,0.0,14763.900390625,14597.849609375,14736.2998046875,0.0,459000
2021-03-23,14814.75,14814.75,0.0,14878.599609375,14707.0,14768.5498046875,0.0,474200
2021-03-24,14549.400390625,14549.400390625,0.0,14752.349609375,14535.0,14712.4501953125,0.0,456400
2021-03-25,14324.900390625,14324.900390625,0.0,14575.599609375,14264.400390625,14570.900390625,0.0,606800
2021-03-26,14507.2998046875,14507.2998046875,0.0,14572.900390625,14414.25,14506.2998046875,0.0,481000
2021-03-30,14845.099609375,14845.099609375,0.0,14876.2998046875,14617.599609375,14628.5,0.0,594500
2021-03-31,14690.7001953125,14690.7001953125,0.0,14813.75,14670.25,14811.849609375,0.0,463900
2021-04-01,14867.349609375,14867.349609375,0.0,14883.2001953125,14692.4501953125,14798.400390625,0.0,445000
2021-04-05,14637.7998046875,14637.7998046875,0.0,14849.849609375,14459.5,14837.7001953125,0.0,509700
2021-04-06,14683.5,14683.5,0.0,14779.099609375,14573.900390625,14737.0,0.0,475300
2021-04-07,14819.0498046875,14819.0498046875,0.0,14879.7998046875,14649.849609375,14716.4501953125,0.0,0
2021-04-08,14873.7998046875,14873.7998046875,0.0,14984.150390625,14821.099609375,14875.650390625,0.0,514800
2021-04-09,14834.849609375,14834.849609375,0.0,14918.4501953125,14785.650390625,14882.650390625,0.0,504100
2021-04-12,14310.7998046875,14310.7998046875,0.0,14652.5,14248.7001953125,14644.650390625,0.0,650200
2021-04-13,14504.7998046875,14504.7998046875,0.0,14528.900390625,14274.900390625,14364.900390625,0.0,605100
2021-04-15,14581.4501953125,14581.4501953125,0.0,14597.5498046875,14353.2001953125,14522.400390625,0.0,568000
2021-04-16,14617.849609375,14617.849609375,0.0,14697.7001953125,14559.0,14599.599609375,0.0,577200
2021-04-19,14359.4501953125,14359.4501953125,0.0,14382.2998046875,14191.400390625,14306.599609375,0.0,512300
2021-04-20,14296.400390625,14296.400390625,0.0,14526.9501953125,14207.2998046875,14526.7001953125,0.0,467400
2021-04-22,14406.150390625,14406.150390625,0.0,14424.75,14151.400390625,14219.150390625,0.0,524600
2021-04-23,14341.349609375,14341.349609375,0.0,14461.150390625,14273.2998046875,14326.349609375,0.0,498100
2021-04-26,14485.0,14485.0,0.0,14557.5,14421.2998046875,14449.4501953125,0.0,452700
2021-04-27,14653.0498046875,14653.0498046875,0.0,14667.5498046875,14484.849609375,14493.7998046875,0.0,451800
2021-04-28,14864.5498046875,14864.5498046875,0.0,14890.25,14694.9501953125,14710.5,0.0,457000
2021-04-29,14894.900390625,14894.900390625,0.0,15044.349609375,14814.4501953125,14979.0,0.0,517500
2021-04-30,14631.099609375,14631.099609375,0.0,14855.4501953125,14601.7001953125,14747.349609375,0.0,613900
2021-05-03,14634.150390625,14634.150390625,0.0,14673.849609375,14416.25,14481.0498046875,0.0,448900
2021-05-04,14496.5,14496.5,0.0,14723.400390625,14461.5,14687.25,0.0,503400
2021-05-05,14617.849609375,14617.849609375,0.0,14637.900390625,14506.599609375,14604.150390625,0.0,455900
2021-05-06,14724.7998046875,14724.7998046875,0.0,14743.900390625,14611.5,14668.349609375,0.0,467800
2021-05-07,14823.150390625,14823.150390625,0.0,14863.0498046875,14765.5,14816.849609375,0.0,488000
2021-05-10,14942.349609375,14942.349609375,0.0,14966.900390625,14892.5,14928.25,0.0,522000
2021-05-11,14850.75,14850.75,0.0,14900.0,14771.400390625,14789.7001953125,0.0,647400
2021-05-12,14696.5,14696.5,0.0,14824.0498046875,14649.7001953125,14823.5498046875,0.0,643800
2021-05-14,14677.7998046875,14677.7998046875,0.0,14749.650390625,14591.900390625,14749.400390625,0.0,620700
2021-05-17,14923.150390625,14923.150390625,0.0,14938.0,14725.349609375,14756.25,0.0,546400
2021-05-18,15108.099609375,15108.099609375,0.0,15137.25,15043.7001953125,15067.2001953125,0.0,583900
2021-05-19,15030.150390625,15030.150390625,0.0,15133.400390625,15008.849609375,15058.599609375,0.0,569100
2021-05-20,14906.0498046875,14906.0498046875,0.0,15069.7998046875,14884.900390625,15042.599609375,0.0,480300
2021-05-21,15175.2998046875,15175.2998046875,0.0,15190.0,14985.849609375,14987.7998046875,0.0,572900
2021-05-24,15197.7001953125,15197.7001953125,0.0,15256.25,15145.4501953125,15211.349609375,0.0,579800
2021-05-25,15208.4501953125,15208.4501953125,0.0,15293.849609375,15163.400390625,15291.75,0.0,441500
2021-05-26,15301.4501953125,15301.4501953125,0.0,15319.900390625,15194.9501953125,15257.0498046875,0.0,384000
2021-05-27,15337.849609375,15337.849609375,0.0,15384.5498046875,15272.5,15323.9501953125,0.0,0
2021-05-28,15435.650390625,15435.650390625,0.0,15469.650390625,15394.75,15421.2001953125,0.0,468100
2021-05-31,15582.7998046875,15582.7998046875,0.0,15606.349609375,15374.0,15437.75,0.0,436000
2021-06-01,15574.849609375,15574.849609375,0.0,15660.75,15528.2998046875,15629.650390625,0.0,409600
2021-06-02,15576.2001953125,15576.2001953125,0.0,15597.4501953125,15459.849609375,15520.349609375,0.0,428600
2021-06-03,15690.349609375,15690.349609375,0.0,15705.099609375,15611.0,15655.5498046875,0.0,410200
2021-06-04,15670.25,15670.25,0.0,15733.599609375,15622.349609375,15712.5,0.0,414200
2021-06-07,15751.650390625,15751.650390625,0.0,15773.4501953125,15678.099609375,15725.099609375,0.0,394000
2021-06-08,15740.099609375,15740.099609375,0.0,15778.7998046875,15680.0,15773.900390625,0.0,378200
2021-06-09,15635.349609375,15635.349609375,0.0,15800.4501953125,15566.900390625,15766.2998046875,0.0,457900
2021-06-10,15737.75,15737.75,0.0,15751.25,15648.5,15692.099609375,0.0,298300
2021-06-11,15799.349609375,15799.349609375,0.0,15835.5498046875,15749.7998046875,15796.4501953125,0.0,363000
2021-06-14,15811.849609375,15811.849609375,0.0,15823.0498046875,15606.5,15791.400390625,0.0,392900
2021-06-15,15869.25,15869.25,0.0,15901.599609375,15842.400390625,15866.9501953125,0.0,323300
2021-06-16,15767.5498046875,15767.5498046875,0.0,15880.849609375,15742.599609375,15847.5,0.0,340200
2021-06-17,15691.400390625,15691.400390625,0.0,15769.349609375,15616.75,15648.2998046875,0.0,357600
2021-06-18,15683.349609375,15683.349609375,0.0,15761.5,15450.900390625,15756.5,0.0,640800
2021-06-21,15746.5,15746.5,0.0,15765.150390625,15505.650390625,15525.849609375,0.0,351500
2021-06-22,15772.75,15772.75,0.0,15895.75,15752.099609375,15840.5,0.0,322200
2021-06-23,15686.9501953125,15686.9501953125,0.0,15862.9501953125,15673.9501953125,15862.7998046875,0.0,287500
2021-06-24,15790.4501953125,15790.4501953125,0.0,15821.400390625,15702.7001953125,15737.2998046875,0.0,316700
2021-06-25,15860.349609375,15860.349609375,0.0,15870.7998046875,15772.2998046875,15839.349609375,0.0,314600
2021-06-28,15814.7001953125,15814.7001953125,0.0,15915.650390625,15792.150390625,15915.349609375,0.0,255100
2021-06-29,15748.4501953125,15748.4501953125,0.0,15835.900390625,15724.0498046875,15807.5,0.0,360300
2021-06-30,15721.5,15721.5,0.0,15839.099609375,15708.75,15776.900390625,0.0,262400
2021-07-01,15680.0,15680.0,0.0,15755.5498046875,15667.0498046875,15755.0498046875,0.0,224900
2021-07-02,15722.2001953125,15722.2001953125,0.0,15738.349609375,15635.9501953125,15705.849609375,0.0,254800
2021-07-05,15834.349609375,15834.349609375,0.0,15845.9501953125,15762.0498046875,15793.400390625,0.0,207000
2021-07-06,15818.25,15818.25,0.0,15914.2001953125,15801.0,15813.75,0.0,391400
2021-07-07,15879.650390625,15879.650390625,0.0,15893.5498046875,15779.7001953125,15819.599609375,0.0,329300
2021-07-08,15727.900390625,15727.900390625,0.0,15885.75,15682.900390625,15855.400390625,0.0,307900
2021-07-09,15689.7998046875,15689.7998046875,0.0,15730.849609375,15632.75,15688.25,0.0,243200
2021-07-12,15692.599609375,15692.599609375,0.0,15789.2001953125,15644.75,15766.7998046875,0.0,216300
2021-07-13,15812.349609375,15812.349609375,0.0,15820.7998046875,15744.599609375,15794.0,0.0,246700
2021-07-14,15853.9501953125,15853.9501953125,0.0,15877.349609375,15764.2001953125,15808.7001953125,0.0,0
2021-07-15,15924.2001953125,15924.2001953125,0.0,15952.349609375,15855.0,15872.150390625,0.0,284900
2021-07-16,15923.400390625,15923.400390625,0.0,15962.25,15882.599609375,15958.349609375,0.0,276300
2021-07-19,15752.400390625,15752.400390625,0.0,15836.900390625,15707.5,15754.5,0.0,242100
2021-07-20,15632.099609375,15632.099609375,0.0,15728.4501953125,15578.5498046875,15703.9501953125,0.0,274300
2021-07-22,15824.0498046875,15824.0498046875,0.0,15834.7998046875,15726.400390625,15736.599609375,0.0,265300
2021-07-23,15856.0498046875,15856.0498046875,0.0,15899.7998046875,15768.400390625,15856.7998046875,0.0,294100
2021-07-26,15824.4501953125,15824.4501953125,0.0,15893.349609375,15797.0,15849.2998046875,0.0,267100
2021-07-27,15746.4501953125,15746.4501953125,0.0,15881.5498046875,15701.0,15860.5,0.0,311000
2021-07-28,15709.400390625,15709.400390625,0.0,15767.5,15513.4501953125,15761.5498046875,0.0,318600
2021-07-29,15778.4501953125,15778.4501953125,0.0,15817.349609375,15737.7998046875,15762.7001953125,0.0,401600
2021-07-30,15763.0498046875,15763.0498046875,0.0,15862.7998046875,15744.849609375,15800.599609375,0.0,400000
2021-08-02,15885.150390625,15885.150390625,0.0,15892.900390625,15834.650390625,15874.900390625,0.0,244800
2021-08-03,16130.75,16130.75,0.0,16146.900390625,15914.349609375,15951.5498046875,0.0,341300
2021-08-04,16258.7998046875,16258.7998046875,0.0,16290.2001953125,16176.150390625,16195.25,0.0,427300
2021-08-05,16294.599609375,16294.599609375,0.0,16349.4501953125,16210.2998046875,16288.9501953125,0.0,418200
2021-08-06,16238.2001953125,16238.2001953125,0.0,16336.75,16223.2998046875,16304.400390625,0.0,320100
2021-08-09,16258.25,16258.25,0.0,16320.75,16179.0498046875,16281.349609375,0.0,240500
2021-08-10,16280.099609375,16280.099609375,0.0,16359.25,16202.25,16274.7998046875,0.0,288000
2021-08-11,16282.25,16282.25,0.0,16338.75,16162.5498046875,16327.2998046875,0.0,277900
2021-08-12,16364.400390625,16364.400390625,0.0,16375.5,16286.900390625,16303.650390625,0.0,280200
2021-08-13,16529.099609375,16529.099609375,0.0,16543.599609375,16376.2998046875,16385.69921875,0.0,321900
2021-08-16,16563.05078125,16563.05078125,0.0,16589.400390625,16480.75,16518.400390625,0.0,254000
2021-08-17,16614.599609375,16614.599609375,0.0,16628.55078125,16495.400390625,16545.25,0.0,297400
2021-08-18,16568.849609375,16568.849609375,0.0,16701.849609375,16535.849609375,16691.94921875,0.0,251800
2021-08-20,16450.5,16450.5,0.0,16509.55078125,16376.0498046875,16382.5,0.0,350800
2021-08-23,16496.44921875,16496.44921875,0.0,16592.5,16395.69921875,16592.25,0.0,275600
2021-08-24,16624.599609375,16624.599609375,0.0,16647.099609375,16495.30078125,16561.400390625,0.0,275400
2021-08-25,16634.650390625,16634.650390625,0.0,16712.44921875,16617.5,16654.0,0.0,265900
2021-08-26,16636.900390625,16636.900390625,0.0,16683.69921875,16603.400390625,16627.94921875,0.0,253500
2021-08-27,16705.19921875,16705.19921875,0.0,16722.05078125,16565.599609375,16642.55078125,0.0,217400
2021-08-30,16931.05078125,16931.05078125,0.0,16951.5,16764.849609375,16775.849609375,0.0,283500
2021-08-31,17132.19921875,17132.19921875,0.0,17153.5,16915.849609375,16947.5,0.0,464400
2021-09-01,17076.25,17076.25,0.0,17225.75,17055.05078125,17185.599609375,0.0,301900
2021-09-02,17234.150390625,17234.150390625,0.0,17245.5,17059.69921875,17095.400390625,0.0,242400
2021-09-03,17323.599609375,17323.599609375,0.0,17340.099609375,17212.19921875,17262.44921875,0.0,261400
2021-09-06,17377.80078125,17377.80078125,0.0,17429.55078125,17345.55078125,17399.349609375,0.0,228000
2021-09-07,17362.099609375,17362.099609375,0.0,17436.5,17287.0,17401.55078125,0.0,243400
2021-09-08,17353.5,17353.5,0.0,17383.400390625,17254.19921875,17375.75,0.0,252700
2021-09-09,17369.25,17369.25,0.0,17379.650390625,17302.69921875,17312.849609375,0.0,241500
2021-09-13,17355.30078125,17355.30078125,0.0,17378.349609375,17269.150390625,17363.55078125,0.0,241100
2021-09-14,17380.0,17380.0,0.0,17438.55078125,17367.05078125,17420.349609375,0.0,230400
2021-09-15,17519.44921875,17519.44921875,0.0,17532.69921875,17386.900390625,17387.650390625,0.0,388200
2021-09-16,17629.5,17629.5,0.0,17644.599609375,17510.44921875,17539.19921875,0.0,503300
2021-09-17,17585.150390625,17585.150390625,0.0,17792.94921875,17537.650390625,17709.650390625,0.0,508300
2021-09-20,17396.900390625,17396.900390625,0.0,17622.75,17361.80078125,17443.849609375,0.0,339100
2021-09-21,17562.0,17562.0,0.0,17578.349609375,17326.099609375,17450.5,0.0,363600
2021-09-22,17546.650390625,17546.650390625,0.0,17610.44921875,17524.0,17580.900390625,0.0,295200
2021-09-23,17822.94921875,17822.94921875,0.0,17843.900390625,17646.55078125,17670.849609375,0.0,320500
2021-09-24,17853.19921875,17853.19921875,0.0,17947.650390625,17819.400390625,17897.44921875,0.0,360100
2021-09-27,17855.099609375,17855.099609375,0.0,17943.5,17802.900390625,17932.19921875,0.0,295700
2021-09-28,17748.599609375,17748.599609375,0.0,17912.849609375,17576.099609375,17906.44921875,0.0,398000
2021-09-29,17711.30078125,17711.30078125,0.0,17781.75,17608.150390625,17657.94921875,0.0,562200
2021-09-30,17618.150390625,17618.150390625,0.0,17742.150390625,17585.349609375,17718.900390625,0.0,378600
2021-10-01,17532.05078125,17532.05078125,0.0,17557.150390625,17452.900390625,17531.900390625,0.0,305800
2021-10-04,17691.25,17691.25,0.0,17750.900390625,17581.349609375,17615.55078125,0.0,295800
2021-10-05,17822.30078125,17822.30078125,0.0,17833.44921875,17640.900390625,17661.349609375,0.0,427000
2021-10-06,17646.0,17646.0,0.0,17884.599609375,17613.150390625,17861.5,0.0,395800
2021-10-07,17790.349609375,17790.349609375,0.0,17857.55078125,17763.80078125,17810.55078125,0.0,419900
2021-10-08,17895.19921875,17895.19921875,0.0,17941.849609375,17840.349609375,17886.849609375,0.0,324100
2021-10-11,17945.94921875,17945.94921875,0.0,18041.94921875,17839.099609375,17867.55078125,0.0,375800
2021-10-12,17991.94921875,17991.94921875,0.0,18008.650390625,17864.94921875,17915.80078125,0.0,355600
2021-10-13,18161.75,18161.75,0.0,18197.80078125,18050.75,18097.849609375,0.0,506700
2021-10-14,18338.55078125,18338.55078125,0.0,18350.75,18248.69921875,18272.849609375,0.0,538700
2021-10-18,18477.05078125,18477.05078125,0.0,18543.150390625,18445.30078125,18500.099609375,0.0,469900
2021-10-19,18418.75,18418.75,0.0,18604.44921875,18377.69921875,18602.349609375,0.0,368200
2021-10-20,18266.599609375,18266.599609375,0.0,18458.30078125,18209.349609375,18439.900390625,0.0,371300
2021-10-21,18178.099609375,18178.099609375,0.0,18384.19921875,18048.0,18382.69921875,0.0,365900
2021-10-22,18114.900390625,18114.900390625,0.0,18314.25,18034.349609375,18230.69921875,0.0,324700
2021-10-25,18125.400390625,18125.400390625,0.0,18241.400390625,17968.5,18229.5,0.0,418700
2021-10-26,18268.400390625,18268.400390625,0.0,18310.44921875,18099.30078125,18154.5,0.0,341400
2021-10-27,18210.94921875,18210.94921875,0.0,18342.05078125,18167.900390625,18295.849609375,0.0,335200
2021-10-28,17857.25,17857.25,0.0,18190.69921875,17799.44921875,18187.650390625,0.0,374200
2021-10-29,17671.650390625,17671.650390625,0.0,17915.849609375,17613.099609375,17833.05078125,0.0,336500
2021-11-01,17929.650390625,17929.650390625,0.0,17954.099609375,17697.099609375,17783.150390625,0.0,281200
2021-11-02,17888.94921875,17888.94921875,0.0,18012.25,17847.599609375,17970.900390625,0.0,296400
2021-11-03,17829.19921875,17829.19921875,0.0,17988.75,17757.94921875,17947.94921875,0.0,331000
2021-11-04,17916.80078125,17916.80078125,0.0,17947.55078125,17900.599609375,17935.05078125,0.0,48500
2021-11-08,18068.55078125,18068.55078125,0.0,18087.80078125,17836.099609375,18040.19921875,0.0,338900
2021-11-09,18044.25,18044.25,0.0,18112.599609375,17983.05078125,18084.349609375,0.0,270200
2021-11-10,18017.19921875,18017.19921875,0.0,18061.25,17915.0,17973.44921875,0.0,261400
2021-11-11,17873.599609375,17873.599609375,0.0,17971.349609375,17798.19921875,17967.44921875,0.0,232100
2021-11-12,18102.75,18102.75,0.0,18123.0,17905.900390625,17977.599609375,0.0,249100
2021-11-15,18109.44921875,18109.44921875,0.0,18210.150390625,18071.30078125,18140.94921875,0.0,280400
2021-11-16,17999.19921875,17999.19921875,0.0,18132.650390625,17958.80078125,18127.05078125,0.0,267400
2021-11-17,17898.650390625,17898.650390625,0.0,18022.650390625,17879.25,17939.349609375,0.0,295700
2021-11-18,17764.80078125,17764.80078125,0.0,17945.599609375,17688.5,17890.55078125,0.0,278400
2021-11-22,17416.55078125,17416.55078125,0.0,17805.25,17280.44921875,17796.25,0.0,356400
2021-11-23,17503.349609375,17503.349609375,0.0,17553.69921875,17216.099609375,17281.75,0.0,308800
2021-11-24,17415.05078125,17415.05078125,0.0,17600.599609375,17354.0,17550.05078125,0.0,298100
2021-11-25,17536.25,17536.25,0.0,17564.349609375,17351.69921875,17417.30078125,0.0,255900
2021-11-26,17026.44921875,17026.44921875,0.0,17355.400390625,16985.69921875,17338.75,0.0,356300
2021-11-29,17053.94921875,17053.94921875,0.0,17160.69921875,16782.400390625,17055.80078125,0.0,348900
2021-11-30,16983.19921875,16983.19921875,0.0,17324.650390625,16931.400390625,17051.150390625,0.0,498000
2021-12-01,17166.900390625,17166.900390625,0.0,17213.05078125,17064.25,17104.400390625,0.0,295500
2021-12-02,17401.650390625,17401.650390625,0.0,17420.349609375,17149.30078125,17183.19921875,0.0,279900
2021-12-03,17196.69921875,17196.69921875,0.0,17489.80078125,17180.80078125,17424.900390625,0.0,292500
2021-12-06,16912.25,16912.25,0.0,17216.75,16891.69921875,17209.05078125,0.0,231700
2021-12-07,17176.69921875,17176.69921875,0.0,17251.650390625,16987.75,17044.099609375,0.0,254100
2021-12-08,17469.75,17469.75,0.0,17484.599609375,17308.94921875,17315.25,0.0,257800
2021-12-09,17516.849609375,17516.849609375,0.0,17543.25,17379.599609375,17524.400390625,0.0,237200
2021-12-10,17511.30078125,17511.30078125,0.0,17534.349609375,17405.25,17476.05078125,0.0,204500
2021-12-13,17368.25,17368.25,0.0,17639.5,17355.94921875,17619.099609375,0.0,256600
2021-12-14,17324.900390625,17324.900390625,0.0,17376.19921875,17225.80078125,17283.19921875,0.0,271000
2021-12-15,17221.400390625,17221.400390625,0.0,17351.19921875,17192.19921875,17323.650390625,0.0,215000
2021-12-16,17248.400390625,17248.400390625,0.0,17379.349609375,17184.94921875,17373.0,0.0,219500
2021-12-17,16985.19921875,16985.19921875,0.0,17298.150390625,16966.44921875,17276.0,0.0,354600
2021-12-20,16614.19921875,16614.19921875,0.0,16840.099609375,16410.19921875,16824.25,0.0,330600
2021-12-21,16770.849609375,16770.849609375,0.0,16936.400390625,16688.25,16773.150390625,0.0,241000
2021-12-22,16955.44921875,16955.44921875,0.0,16971.0,16819.5,16865.55078125,0.0,207900
2021-12-23,17072.599609375,17072.599609375,0.0,17118.650390625,17015.55078125,17066.80078125,0.0,197000
2021-12-24,17003.75,17003.75,0.0,17155.599609375,16909.599609375,17149.5,0.0,182600
2021-12-27,17086.25,17086.25,0.0,17112.05078125,16833.19921875,16937.75,0.0,144800
2021-12-28,17233.25,17233.25,0.0,17250.25,17161.150390625,17177.599609375,0.0,176000
2021-12-29,17213.599609375,17213.599609375,0.0,17285.94921875,17176.650390625,17220.099609375,0.0,161700
2021-12-30,17203.94921875,17203.94921875,0.0,17264.05078125,17146.349609375,17201.44921875,0.0,320800
2021-12-31,17354.05078125,17354.05078125,0.0,17400.80078125,17238.5,17244.5,0.0,167000
2022-01-03,17625.69921875,17625.69921875,0.0,17646.650390625,17383.30078125,17387.150390625,0.0,200500
2022-01-04,17805.25,17805.25,0.0,17827.599609375,17593.55078125,17681.400390625,0.0,247400
2022-01-05,17925.25,17925.25,0.0,17944.69921875,17748.849609375,17820.099609375,0.0,251500
2022-01-06,17745.900390625,17745.900390625,0.0,17797.94921875,17655.55078125,17768.5,0.0,236500
2022-01-07,17812.69921875,17812.69921875,0.0,17905.0,17704.55078125,17797.599609375,0.0,239300
2022-01-10,18003.30078125,18003.30078125,0.0,18017.44921875,17879.150390625,17913.30078125,0.0,232400
2022-01-11,18055.75,18055.75,0.0,18081.25,17964.400390625,17997.75,0.0,220200
2022-01-12,18212.349609375,18212.349609375,0.0,18227.94921875,18128.80078125,18170.400390625,0.0,245000
2022-01-13,18257.80078125,18257.80078125,0.0,18272.25,18163.80078125,18257.0,0.0,303700
2022-01-14,18255.75,18255.75,0.0,18286.94921875,18119.650390625,18185.0,0.0,229500
2022-01-17,18308.099609375,18308.099609375,0.0,18321.55078125,18228.75,18235.650390625,0.0,266700
2022-01-18,18113.05078125,18113.05078125,0.0,18350.94921875,18085.900390625,18337.19921875,0.0,227500
2022-01-19,17938.400390625,17938.400390625,0.0,18129.19921875,17884.900390625,18129.19921875,0.0,276700
